item_id,purchase_count,price,stocks,sales,stock_value,profit_status
item_3612,8,33.0,26,264.0,858.0,profit
item_3613,36,119.0,16,4284.0,1904.0,profit
item_3614,34,109.0,77,3706.0,8393.0,profit
item_3615,9,19.0,51,171.0,969.0,profit
item_3616,23,30.0,78,690.0,2340.0,profit
item_3617,25,70.0,18,1750.0,1260.0,profit
item_3618,15,90.0,71,1350.0,6390.0,profit
item_3619,27,36.0,74,972.0,2664.0,profit
item_3620,11,92.0,19,1012.0,1748.0,profit
item_3621,34,133.0,48,4522.0,6384.0,profit
item_3622,12,124.0,40,1488.0,4960.0,profit
item_3623,5,97.0,36,485.0,3492.0,profit
item_3624,20,119.0,83,2380.0,9877.0,profit
item_3625,43,21.0,18,903.0,378.0,profit
item_3626,5,100.0,18,500.0,1800.0,profit
item_3627,14,88.0,88,1232.0,7744.0,profit
item_3628,42,50.0,51,2100.0,2550.0,profit
item_3629,47,54.0,76,2538.0,4104.0,profit
item_3630,35,134.0,51,4690.0,6834.0,profit
item_3631,36,46.0,77,1656.0,3542.0,profit
item_3632,0,53.0,74,0.0,3922.0,loss
item_3633,32,138.0,36,4416.0,4968.0,profit
item_3634,34,41.0,36,1394.0,1476.0,profit
item_3635,34,60.0,25,2040.0,1500.0,profit
item_3636,17,103.0,38,1751.0,3914.0,profit
item_3637,2,81.0,60,162.0,4860.0,profit
item_3638,38,98.0,86,3724.0,8428.0,profit
item_3639,34,29.0,37,986.0,1073.0,profit
item_3640,3,134.0,59,402.0,7906.0,profit
item_3641,35,124.0,86,4340.0,10664.0,profit
item_3642,14,121.0,27,1694.0,3267.0,profit
item_3643,5,97.0,77,485.0,7469.0,profit
item_3644,15,130.0,99,1950.0,12870.0,profit
item_3645,45,77.0,52,3465.0,4004.0,profit
item_3646,29,67.0,77,1943.0,5159.0,profit
item_3647,32,39.0,75,1248.0,2925.0,profit
item_3648,37,21.0,14,777.0,294.0,profit
item_3649,50,116.0,70,5800.0,8120.0,profit
item_3650,8,86.0,21,688.0,1806.0,profit
item_3651,2,37.0,82,74.0,3034.0,profit
item_3652,29,53.0,68,1537.0,3604.0,profit
item_3653,32,112.0,57,3584.0,6384.0,profit
item_3654,27,93.0,75,2511.0,6975.0,profit
item_3655,0,137.0,13,0.0,1781.0,loss
item_3656,22,146.0,77,3212.0,11242.0,profit
item_3657,39,70.0,69,2730.0,4830.0,profit
item_3658,41,112.0,52,4592.0,5824.0,profit
item_3659,8,34.0,23,272.0,782.0,profit
item_3660,12,120.0,71,1440.0,8520.0,profit
item_3661,19,139.0,69,2641.0,9591.0,profit
item_3662,21,20.0,80,420.0,1600.0,profit
item_3663,34,85.0,90,2890.0,7650.0,profit
item_3664,42,102.0,40,4284.0,4080.0,profit
item_3665,7,64.0,55,448.0,3520.0,profit
item_3666,38,98.0,95,3724.0,9310.0,profit
item_3667,24,34.0,98,816.0,3332.0,profit
item_3668,9,91.0,70,819.0,6370.0,profit
item_3669,15,24.0,45,360.0,1080.0,profit
item_3670,40,81.0,34,3240.0,2754.0,profit
item_3671,13,18.0,62,234.0,1116.0,profit
item_3672,18,139.0,23,2502.0,3197.0,profit
item_3673,39,90.0,80,3510.0,7200.0,profit
item_3674,31,95.0,70,2945.0,6650.0,profit
item_3675,8,143.0,26,1144.0,3718.0,profit
item_3676,2,55.0,49,110.0,2695.0,profit
item_3677,14,117.0,25,1638.0,2925.0,profit
item_3678,35,101.0,98,3535.0,9898.0,profit
item_3679,27,71.0,25,1917.0,1775.0,profit
item_3680,3,35.0,22,105.0,770.0,profit
item_3681,9,48.0,33,432.0,1584.0,profit
item_3682,40,16.0,49,640.0,784.0,profit
item_3683,40,143.0,12,5720.0,1716.0,profit
item_3684,8,70.0,96,560.0,6720.0,profit
item_3685,27,138.0,37,3726.0,5106.0,profit
item_3686,2,68.0,90,136.0,6120.0,profit
item_3687,0,28.0,11,0.0,308.0,loss
item_3688,13,146.0,73,1898.0,10658.0,profit
item_3689,4,62.0,22,248.0,1364.0,profit
item_3690,33,107.0,86,3531.0,9202.0,profit
item_3691,9,137.0,57,1233.0,7809.0,profit
item_3692,31,98.0,25,3038.0,2450.0,profit
item_3693,35,100.0,87,3500.0,8700.0,profit
item_3694,0,70.0,81,0.0,5670.0,loss
item_3695,49,100.0,95,4900.0,9500.0,profit
item_3696,49,112.0,49,5488.0,5488.0,profit
item_3697,36,47.0,83,1692.0,3901.0,profit
item_3698,24,26.0,81,624.0,2106.0,profit
item_3699,1,57.0,99,57.0,5643.0,profit
item_3700,42,75.0,81,3150.0,6075.0,profit
item_3701,40,139.0,82,5560.0,11398.0,profit
item_3702,4,99.0,14,396.0,1386.0,profit
item_3703,22,137.0,52,3014.0,7124.0,profit
item_3704,3,94.0,83,282.0,7802.0,profit
item_3705,44,55.0,72,2420.0,3960.0,profit
item_3706,24,52.0,64,1248.0,3328.0,profit
item_3707,2,93.0,79,186.0,7347.0,profit
item_3708,50,26.0,32,1300.0,832.0,profit
item_3709,32,45.0,27,1440.0,1215.0,profit
item_3710,8,85.0,73,680.0,6205.0,profit
item_3711,5,54.0,20,270.0,1080.0,profit
item_3712,41,148.0,35,6068.0,5180.0,profit
item_3713,0,76.0,70,0.0,5320.0,loss
item_3714,7,22.0,29,154.0,638.0,profit
item_3715,35,45.0,55,1575.0,2475.0,profit
item_3716,14,51.0,81,714.0,4131.0,profit
item_3717,20,55.0,43,1100.0,2365.0,profit
item_3718,29,46.0,76,1334.0,3496.0,profit
item_3719,48,106.0,79,5088.0,8374.0,profit
item_3720,48,41.0,84,1968.0,3444.0,profit
item_3721,50,74.0,85,3700.0,6290.0,profit
item_3722,43,110.0,12,4730.0,1320.0,profit
item_3723,6,142.0,92,852.0,13064.0,profit
item_3724,21,55.0,53,1155.0,2915.0,profit
item_3725,32,42.0,90,1344.0,3780.0,profit
item_3726,12,144.0,90,1728.0,12960.0,profit
item_3727,27,21.0,12,567.0,252.0,profit
item_3728,40,66.0,79,2640.0,5214.0,profit
item_3729,48,117.0,58,5616.0,6786.0,profit
item_3730,37,97.0,72,3589.0,6984.0,profit
item_3731,38,103.0,87,3914.0,8961.0,profit
item_3732,24,130.0,94,3120.0,12220.0,profit
item_3733,16,51.0,60,816.0,3060.0,profit
item_3734,45,116.0,73,5220.0,8468.0,profit
item_3735,15,118.0,45,1770.0,5310.0,profit
item_3736,28,81.0,80,2268.0,6480.0,profit
item_3737,19,143.0,55,2717.0,7865.0,profit
item_3738,2,100.0,65,200.0,6500.0,profit
item_3739,49,86.0,97,4214.0,8342.0,profit
item_3742,46,136.0,45,6256.0,6120.0,profit
item_3743,34,64.0,57,2176.0,3648.0,profit
item_3744,47,116.0,90,5452.0,10440.0,profit
item_3745,29,80.0,32,2320.0,2560.0,profit
item_3746,30,65.0,94,1950.0,6110.0,profit
item_3747,35,111.0,88,3885.0,9768.0,profit
item_3748,40,145.0,37,5800.0,5365.0,profit
item_3749,19,38.0,65,722.0,2470.0,profit
item_3750,45,89.0,49,4005.0,4361.0,profit
item_3751,1,64.0,100,64.0,6400.0,profit
item_3752,18,19.0,44,342.0,836.0,profit
item_3753,28,117.0,29,3276.0,3393.0,profit
item_3754,28,52.0,15,1456.0,780.0,profit
item_3755,40,67.0,88,2680.0,5896.0,profit
item_3756,1,74.0,34,74.0,2516.0,profit
item_3757,50,70.0,23,3500.0,1610.0,profit
item_3758,18,144.0,57,2592.0,8208.0,profit
item_3759,36,120.0,53,4320.0,6360.0,profit
item_3760,38,117.0,41,4446.0,4797.0,profit
item_3761,12,57.0,47,684.0,2679.0,profit
item_3762,5,126.0,22,630.0,2772.0,profit
item_3763,2,46.0,95,92.0,4370.0,profit
item_3764,38,109.0,97,4142.0,10573.0,profit
item_3765,5,71.0,51,355.0,3621.0,profit
item_3766,20,25.0,37,500.0,925.0,profit
item_3767,17,85.0,13,1445.0,1105.0,profit
item_3768,18,114.0,25,2052.0,2850.0,profit
item_3769,5,53.0,28,265.0,1484.0,profit
item_3770,15,52.0,56,780.0,2912.0,profit
item_3771,25,26.0,78,650.0,2028.0,profit
item_3772,10,92.0,70,920.0,6440.0,profit
item_3773,22,35.0,70,770.0,2450.0,profit
item_3774,35,62.0,41,2170.0,2542.0,profit
item_3775,0,30.0,52,0.0,1560.0,loss
item_3776,7,104.0,52,728.0,5408.0,profit
item_3777,28,133.0,33,3724.0,4389.0,profit
item_3778,21,29.0,15,609.0,435.0,profit
item_3779,34,140.0,78,4760.0,10920.0,profit
item_3780,28,123.0,17,3444.0,2091.0,profit
item_3781,26,48.0,95,1248.0,4560.0,profit
item_3782,5,89.0,60,445.0,5340.0,profit
item_3783,23,92.0,78,2116.0,7176.0,profit
item_3784,45,106.0,42,4770.0,4452.0,profit
item_3785,35,126.0,55,4410.0,6930.0,profit
item_3786,31,23.0,42,713.0,966.0,profit
item_3787,20,124.0,44,2480.0,5456.0,profit
item_3788,5,142.0,24,710.0,3408.0,profit
item_3789,2,29.0,64,58.0,1856.0,profit
item_3790,48,17.0,74,816.0,1258.0,profit
item_3791,5,78.0,38,390.0,2964.0,profit
item_3792,3,136.0,100,408.0,13600.0,profit
item_3793,47,96.0,27,4512.0,2592.0,profit
item_3794,5,121.0,25,605.0,3025.0,profit
item_3795,33,80.0,76,2640.0,6080.0,profit
item_3796,24,91.0,48,2184.0,4368.0,profit
item_3797,44,48.0,96,2112.0,4608.0,profit
item_3798,32,89.0,92,2848.0,8188.0,profit
item_3799,17,55.0,99,935.0,5445.0,profit
item_3800,29,85.0,29,2465.0,2465.0,profit
item_3801,10,67.0,81,670.0,5427.0,profit
item_3802,14,143.0,41,2002.0,5863.0,profit
item_3803,1,29.0,48,29.0,1392.0,profit
item_3804,29,108.0,44,3132.0,4752.0,profit
item_3805,38,147.0,76,5586.0,11172.0,profit
item_3806,9,31.0,98,279.0,3038.0,profit
item_3807,48,72.0,28,3456.0,2016.0,profit
item_3808,0,105.0,68,0.0,7140.0,loss
item_3809,28,119.0,85,3332.0,10115.0,profit
item_3810,19,139.0,90,2641.0,12510.0,profit
item_3811,11,97.0,96,1067.0,9312.0,profit
item_3812,27,40.0,85,1080.0,3400.0,profit
item_3813,22,27.0,29,594.0,783.0,profit
item_3814,40,30.0,70,1200.0,2100.0,profit
item_3815,10,53.0,54,530.0,2862.0,profit
item_3816,25,23.0,59,575.0,1357.0,profit
item_3817,5,99.0,44,495.0,4356.0,profit
item_3818,30,82.0,39,2460.0,3198.0,profit
item_3819,5,135.0,83,675.0,11205.0,profit
item_3820,36,42.0,34,1512.0,1428.0,profit
item_3821,23,51.0,19,1173.0,969.0,profit
item_3822,20,22.0,35,440.0,770.0,profit
item_3823,27,44.0,87,1188.0,3828.0,profit
item_3824,6,21.0,58,126.0,1218.0,profit
item_3825,45,86.0,19,3870.0,1634.0,profit
item_3826,39,127.0,93,4953.0,11811.0,profit
item_3827,43,67.0,67,2881.0,4489.0,profit
item_3828,8,105.0,65,840.0,6825.0,profit
item_3829,27,54.0,15,1458.0,810.0,profit
item_3830,4,88.0,94,352.0,8272.0,profit
item_3831,30,84.0,16,2520.0,1344.0,profit
item_3832,49,137.0,19,6713.0,2603.0,profit
item_3833,48,59.0,59,2832.0,3481.0,profit
item_3834,29,36.0,80,1044.0,2880.0,profit
item_3835,9,101.0,92,909.0,9292.0,profit
item_3836,40,85.0,21,3400.0,1785.0,profit
item_3837,39,141.0,45,5499.0,6345.0,profit
item_3838,47,128.0,18,6016.0,2304.0,profit
item_3839,12,22.0,72,264.0,1584.0,profit
item_3840,18,125.0,92,2250.0,11500.0,profit
item_3841,6,75.0,67,450.0,5025.0,profit
item_3842,23,139.0,96,3197.0,13344.0,profit
item_3843,24,142.0,19,3408.0,2698.0,profit
item_3844,37,21.0,99,777.0,2079.0,profit
item_3845,24,60.0,32,1440.0,1920.0,profit
item_3846,2,103.0,27,206.0,2781.0,profit
item_3847,18,23.0,42,414.0,966.0,profit
item_3848,10,83.0,54,830.0,4482.0,profit
item_3849,14,124.0,25,1736.0,3100.0,profit
item_3850,14,16.0,87,224.0,1392.0,profit
item_3851,21,133.0,24,2793.0,3192.0,profit
item_3852,5,39.0,85,195.0,3315.0,profit
item_3853,12,115.0,15,1380.0,1725.0,profit
item_3854,5,68.0,68,340.0,4624.0,profit
item_3855,17,47.0,54,799.0,2538.0,profit
item_3856,28,137.0,58,3836.0,7946.0,profit
item_3857,26,134.0,29,3484.0,3886.0,profit
item_3858,0,83.0,91,0.0,7553.0,loss
item_3859,30,60.0,80,1800.0,4800.0,profit
item_3860,19,112.0,15,2128.0,1680.0,profit
item_3861,46,92.0,90,4232.0,8280.0,profit
item_3862,46,114.0,76,5244.0,8664.0,profit
item_3863,6,127.0,99,762.0,12573.0,profit
item_3864,2,54.0,86,108.0,4644.0,profit
item_3865,28,68.0,33,1904.0,2244.0,profit
item_3866,28,90.0,24,2520.0,2160.0,profit
item_3867,2,52.0,28,104.0,1456.0,profit
item_3868,13,80.0,65,1040.0,5200.0,profit
item_3869,50,45.0,14,2250.0,630.0,profit
item_3870,28,62.0,30,1736.0,1860.0,profit
item_3871,13,124.0,99,1612.0,12276.0,profit
item_3872,15,69.0,70,1035.0,4830.0,profit
item_3873,49,90.0,20,4410.0,1800.0,profit
item_3874,15,100.0,68,1500.0,6800.0,profit
item_3875,10,18.0,86,180.0,1548.0,profit
item_3876,3,44.0,66,132.0,2904.0,profit
item_3877,36,122.0,83,4392.0,10126.0,profit
item_3878,3,63.0,54,189.0,3402.0,profit
item_3879,0,112.0,96,0.0,10752.0,loss
item_3880,39,85.0,40,3315.0,3400.0,profit
item_3881,49,70.0,51,3430.0,3570.0,profit
item_3882,4,113.0,46,452.0,5198.0,profit
item_3883,39,111.0,67,4329.0,7437.0,profit
item_3884,8,100.0,45,800.0,4500.0,profit
item_3885,18,92.0,23,1656.0,2116.0,profit
item_3886,31,108.0,23,3348.0,2484.0,profit
item_3887,48,19.0,73,912.0,1387.0,profit
item_3888,36,47.0,93,1692.0,4371.0,profit
item_3889,30,64.0,20,1920.0,1280.0,profit
item_3890,45,32.0,94,1440.0,3008.0,profit
item_3891,25,42.0,13,1050.0,546.0,profit
item_3892,2,95.0,73,190.0,6935.0,profit
item_3893,11,49.0,73,539.0,3577.0,profit
item_3894,30,64.0,35,1920.0,2240.0,profit
item_3895,49,30.0,46,1470.0,1380.0,profit
item_3896,43,15.0,48,645.0,720.0,profit
item_3897,42,33.0,97,1386.0,3201.0,profit
item_3898,19,38.0,85,722.0,3230.0,profit
item_3899,45,105.0,25,4725.0,2625.0,profit
item_3900,3,148.0,44,444.0,6512.0,profit
item_3901,47,93.0,38,4371.0,3534.0,profit
item_3902,13,55.0,95,715.0,5225.0,profit
item_3903,29,132.0,13,3828.0,1716.0,profit
item_3904,3,146.0,66,438.0,9636.0,profit
item_3905,11,73.0,43,803.0,3139.0,profit
item_3906,46,140.0,86,6440.0,12040.0,profit
item_3907,36,76.0,36,2736.0,2736.0,profit
item_3908,43,90.0,92,3870.0,8280.0,profit
item_3909,20,101.0,56,2020.0,5656.0,profit
item_3910,49,147.0,58,7203.0,8526.0,profit
item_3911,31,64.0,30,1984.0,1920.0,profit
item_3912,34,32.0,51,1088.0,1632.0,profit
item_3913,44,81.0,11,3564.0,891.0,profit
item_3914,24,73.0,95,1752.0,6935.0,profit
item_3915,19,92.0,42,1748.0,3864.0,profit
item_3916,19,29.0,25,551.0,725.0,profit
item_3917,32,76.0,21,2432.0,1596.0,profit
item_3918,48,123.0,88,5904.0,10824.0,profit
item_3919,46,18.0,33,828.0,594.0,profit
item_3920,36,27.0,44,972.0,1188.0,profit
item_3921,21,121.0,88,2541.0,10648.0,profit
item_3922,36,136.0,42,4896.0,5712.0,profit
item_3923,2,75.0,59,150.0,4425.0,profit
item_3924,11,146.0,88,1606.0,12848.0,profit
item_3925,35,33.0,31,1155.0,1023.0,profit
item_3926,4,21.0,76,84.0,1596.0,profit
item_3927,38,113.0,32,4294.0,3616.0,profit
item_3928,32,122.0,28,3904.0,3416.0,profit
item_3929,48,78.0,12,3744.0,936.0,profit
item_3930,20,27.0,49,540.0,1323.0,profit
item_3931,31,113.0,48,3503.0,5424.0,profit
item_3932,12,148.0,78,1776.0,11544.0,profit
item_3933,46,79.0,11,3634.0,869.0,profit
item_3934,15,68.0,29,1020.0,1972.0,profit
item_3935,14,143.0,25,2002.0,3575.0,profit
item_3936,6,55.0,98,330.0,5390.0,profit
item_3937,34,15.0,56,510.0,840.0,profit
item_3938,24,128.0,68,3072.0,8704.0,profit
item_3939,48,139.0,37,6672.0,5143.0,profit
item_3940,40,103.0,89,4120.0,9167.0,profit
item_3941,6,75.0,77,450.0,5775.0,profit
item_3942,28,32.0,82,896.0,2624.0,profit
item_3943,13,82.0,79,1066.0,6478.0,profit
item_3944,14,42.0,75,588.0,3150.0,profit
item_3945,40,47.0,56,1880.0,2632.0,profit
item_3946,3,42.0,50,126.0,2100.0,profit
item_3947,34,118.0,26,4012.0,3068.0,profit
item_3948,47,75.0,22,3525.0,1650.0,profit
item_3949,41,55.0,84,2255.0,4620.0,profit
item_3950,24,48.0,16,1152.0,768.0,profit
item_3951,44,59.0,34,2596.0,2006.0,profit
item_3952,41,116.0,94,4756.0,10904.0,profit
item_3953,42,140.0,13,5880.0,1820.0,profit
item_3954,22,25.0,51,550.0,1275.0,profit
item_3955,18,49.0,33,882.0,1617.0,profit
item_3956,13,22.0,49,286.0,1078.0,profit
item_3957,14,41.0,86,574.0,3526.0,profit
item_3958,32,18.0,87,576.0,1566.0,profit
item_3959,19,110.0,91,2090.0,10010.0,profit
item_3960,28,85.0,79,2380.0,6715.0,profit
item_3961,25,132.0,81,3300.0,10692.0,profit
item_3962,12,40.0,16,480.0,640.0,profit
item_3963,1,120.0,50,120.0,6000.0,profit
item_3964,8,40.0,54,320.0,2160.0,profit
item_3965,18,30.0,99,540.0,2970.0,profit
item_3966,49,57.0,58,2793.0,3306.0,profit
item_3967,3,70.0,55,210.0,3850.0,profit
item_3968,35,127.0,77,4445.0,9779.0,profit
item_3969,29,111.0,20,3219.0,2220.0,profit
item_3970,9,23.0,20,207.0,460.0,profit
item_3971,37,150.0,66,5550.0,9900.0,profit
item_3972,41,63.0,20,2583.0,1260.0,profit
item_3973,25,56.0,59,1400.0,3304.0,profit
item_3974,25,19.0,15,475.0,285.0,profit
item_3975,49,96.0,86,4704.0,8256.0,profit
item_3976,44,23.0,48,1012.0,1104.0,profit
item_3977,28,144.0,74,4032.0,10656.0,profit
item_3978,10,53.0,53,530.0,2809.0,profit
item_3979,32,109.0,45,3488.0,4905.0,profit
item_3980,40,28.0,84,1120.0,2352.0,profit
item_3981,19,98.0,26,1862.0,2548.0,profit
item_3982,38,132.0,15,5016.0,1980.0,profit
item_3983,33,31.0,61,1023.0,1891.0,profit
item_3984,34,132.0,53,4488.0,6996.0,profit
item_3985,34,134.0,67,4556.0,8978.0,profit
item_3986,12,150.0,25,1800.0,3750.0,profit
item_3987,37,90.0,14,3330.0,1260.0,profit
item_3988,0,120.0,95,0.0,11400.0,loss
item_3989,27,108.0,68,2916.0,7344.0,profit
item_3990,37,148.0,48,5476.0,7104.0,profit
item_3991,31,118.0,17,3658.0,2006.0,profit
item_3992,41,50.0,19,2050.0,950.0,profit
item_3993,22,138.0,35,3036.0,4830.0,profit
item_3994,28,44.0,77,1232.0,3388.0,profit
item_3995,31,40.0,16,1240.0,640.0,profit
item_3996,44,36.0,74,1584.0,2664.0,profit
item_3997,28,92.0,87,2576.0,8004.0,profit
item_3998,16,59.0,54,944.0,3186.0,profit
item_3999,30,45.0,37,1350.0,1665.0,profit
item_4000,17,144.0,17,2448.0,2448.0,profit
item_4001,23,134.0,88,3082.0,11792.0,profit
item_4002,13,39.0,85,507.0,3315.0,profit
item_4003,43,29.0,17,1247.0,493.0,profit
item_4004,16,39.0,42,624.0,1638.0,profit
item_4005,31,59.0,15,1829.0,885.0,profit
item_4006,16,118.0,78,1888.0,9204.0,profit
item_4007,21,45.0,10,945.0,450.0,profit
item_4008,0,136.0,62,0.0,8432.0,loss
item_4009,3,43.0,35,129.0,1505.0,profit
item_4010,25,16.0,40,400.0,640.0,profit
item_4011,23,142.0,11,3266.0,1562.0,profit
item_4012,6,114.0,87,684.0,9918.0,profit
item_4013,33,98.0,20,3234.0,1960.0,profit
item_4014,7,98.0,58,686.0,5684.0,profit
item_4015,37,102.0,21,3774.0,2142.0,profit
item_4016,40,15.0,17,600.0,255.0,profit
item_4017,40,137.0,84,5480.0,11508.0,profit
item_4018,44,34.0,68,1496.0,2312.0,profit
item_4019,50,81.0,64,4050.0,5184.0,profit
item_4020,9,123.0,91,1107.0,11193.0,profit
item_4021,24,115.0,36,2760.0,4140.0,profit
item_4022,36,69.0,87,2484.0,6003.0,profit
item_4023,3,32.0,93,96.0,2976.0,profit
item_4024,22,41.0,14,902.0,574.0,profit
item_4025,20,134.0,19,2680.0,2546.0,profit
item_4026,49,114.0,43,5586.0,4902.0,profit
item_4027,14,108.0,87,1512.0,9396.0,profit
item_4028,22,72.0,66,1584.0,4752.0,profit
item_4029,17,81.0,96,1377.0,7776.0,profit
item_4030,4,19.0,82,76.0,1558.0,profit
item_4031,26,130.0,76,3380.0,9880.0,profit
item_4032,50,72.0,87,3600.0,6264.0,profit
item_4033,46,40.0,43,1840.0,1720.0,profit
item_4034,25,74.0,46,1850.0,3404.0,profit
item_4035,37,15.0,21,555.0,315.0,profit
item_4036,12,137.0,84,1644.0,11508.0,profit
item_4037,19,79.0,54,1501.0,4266.0,profit
item_4038,41,142.0,100,5822.0,14200.0,profit
item_4039,47,117.0,59,5499.0,6903.0,profit
item_4040,48,83.0,78,3984.0,6474.0,profit
item_4041,3,110.0,11,330.0,1210.0,profit
item_4042,25,27.0,48,675.0,1296.0,profit
item_4043,26,124.0,34,3224.0,4216.0,profit
item_4044,6,133.0,70,798.0,9310.0,profit
item_4045,2,72.0,23,144.0,1656.0,profit
item_4046,11,124.0,55,1364.0,6820.0,profit
item_4047,38,32.0,52,1216.0,1664.0,profit
item_4048,35,22.0,59,770.0,1298.0,profit
item_4049,36,138.0,12,4968.0,1656.0,profit
item_4050,17,102.0,45,1734.0,4590.0,profit
item_4051,44,149.0,20,6556.0,2980.0,profit
item_4052,26,85.0,65,2210.0,5525.0,profit
item_4053,35,17.0,95,595.0,1615.0,profit
item_4054,20,103.0,25,2060.0,2575.0,profit
item_4055,23,147.0,63,3381.0,9261.0,profit
item_4056,44,90.0,28,3960.0,2520.0,profit
item_4057,45,119.0,16,5355.0,1904.0,profit
item_4058,40,105.0,11,4200.0,1155.0,profit
item_4059,28,61.0,13,1708.0,793.0,profit
item_4060,35,35.0,68,1225.0,2380.0,profit
item_4061,3,64.0,69,192.0,4416.0,profit
item_4062,26,28.0,78,728.0,2184.0,profit
item_4063,45,32.0,99,1440.0,3168.0,profit
item_4064,19,116.0,51,2204.0,5916.0,profit
item_4065,17,62.0,27,1054.0,1674.0,profit
item_4066,15,41.0,82,615.0,3362.0,profit
item_4067,5,63.0,43,315.0,2709.0,profit
item_4068,13,144.0,99,1872.0,14256.0,profit
item_4069,14,96.0,77,1344.0,7392.0,profit
item_4070,0,64.0,89,0.0,5696.0,loss
item_4071,20,99.0,11,1980.0,1089.0,profit
item_4072,15,69.0,63,1035.0,4347.0,profit
item_4073,13,58.0,62,754.0,3596.0,profit
item_4074,13,105.0,59,1365.0,6195.0,profit
item_4075,4,63.0,25,252.0,1575.0,profit
item_4076,18,84.0,73,1512.0,6132.0,profit
item_4077,14,87.0,35,1218.0,3045.0,profit
item_4078,32,122.0,90,3904.0,10980.0,profit
item_4079,39,87.0,23,3393.0,2001.0,profit
item_4080,5,43.0,78,215.0,3354.0,profit
item_4081,4,17.0,89,68.0,1513.0,profit
item_4082,32,15.0,56,480.0,840.0,profit
item_4083,9,33.0,84,297.0,2772.0,profit
item_4084,32,35.0,53,1120.0,1855.0,profit
item_4085,1,116.0,66,116.0,7656.0,profit
item_4086,40,37.0,57,1480.0,2109.0,profit
item_4087,23,15.0,27,345.0,405.0,profit
item_4088,11,104.0,54,1144.0,5616.0,profit
item_4089,22,146.0,82,3212.0,11972.0,profit
item_4090,32,94.0,99,3008.0,9306.0,profit
item_4091,8,50.0,49,400.0,2450.0,profit
item_4092,4,53.0,98,212.0,5194.0,profit
item_4093,31,76.0,46,2356.0,3496.0,profit
item_4094,27,41.0,93,1107.0,3813.0,profit
item_4095,39,119.0,96,4641.0,11424.0,profit
item_4096,39,93.0,60,3627.0,5580.0,profit
item_4097,42,36.0,27,1512.0,972.0,profit
item_4098,49,32.0,15,1568.0,480.0,profit
item_4099,50,40.0,52,2000.0,2080.0,profit
item_4100,32,134.0,29,4288.0,3886.0,profit
item_4101,14,103.0,41,1442.0,4223.0,profit
item_4102,46,121.0,18,5566.0,2178.0,profit
item_4103,36,38.0,44,1368.0,1672.0,profit
item_4104,0,20.0,23,0.0,460.0,loss
item_4105,44,124.0,25,5456.0,3100.0,profit
item_4106,2,145.0,34,290.0,4930.0,profit
item_4107,43,55.0,33,2365.0,1815.0,profit
item_4108,34,95.0,82,3230.0,7790.0,profit
item_4109,35,108.0,65,3780.0,7020.0,profit
item_4110,5,108.0,54,540.0,5832.0,profit
item_4111,43,146.0,49,6278.0,7154.0,profit
item_4112,22,43.0,47,946.0,2021.0,profit
item_4113,10,128.0,91,1280.0,11648.0,profit
item_4114,9,66.0,90,594.0,5940.0,profit
item_4115,43,97.0,23,4171.0,2231.0,profit
item_4116,16,76.0,55,1216.0,4180.0,profit
item_4117,6,54.0,44,324.0,2376.0,profit
item_4118,25,88.0,84,2200.0,7392.0,profit
item_4119,49,47.0,62,2303.0,2914.0,profit
item_4120,18,108.0,55,1944.0,5940.0,profit
item_4121,17,47.0,40,799.0,1880.0,profit
item_4122,33,121.0,69,3993.0,8349.0,profit
item_4123,35,100.0,39,3500.0,3900.0,profit
item_4124,24,109.0,33,2616.0,3597.0,profit
item_4125,41,142.0,66,5822.0,9372.0,profit
item_4126,15,145.0,26,2175.0,3770.0,profit
item_4127,13,21.0,73,273.0,1533.0,profit
item_4128,4,109.0,22,436.0,2398.0,profit
item_4129,11,36.0,14,396.0,504.0,profit
item_4130,20,34.0,81,680.0,2754.0,profit
item_4131,3,110.0,75,330.0,8250.0,profit
item_4132,11,100.0,36,1100.0,3600.0,profit
item_4133,20,54.0,97,1080.0,5238.0,profit
item_4134,35,141.0,54,4935.0,7614.0,profit
item_4135,11,41.0,71,451.0,2911.0,profit
item_4136,44,107.0,49,4708.0,5243.0,profit
item_4137,5,95.0,84,475.0,7980.0,profit
item_4138,26,48.0,79,1248.0,3792.0,profit
item_4139,14,146.0,73,2044.0,10658.0,profit
item_4140,49,68.0,59,3332.0,4012.0,profit
item_4141,28,60.0,97,1680.0,5820.0,profit
item_4142,23,111.0,75,2553.0,8325.0,profit
item_4143,47,125.0,86,5875.0,10750.0,profit
item_4144,15,24.0,39,360.0,936.0,profit
item_4145,37,114.0,67,4218.0,7638.0,profit
item_4146,30,87.0,18,2610.0,1566.0,profit
item_4147,17,83.0,100,1411.0,8300.0,profit
item_4148,36,129.0,26,4644.0,3354.0,profit
item_4149,20,138.0,71,2760.0,9798.0,profit
item_4150,29,82.0,21,2378.0,1722.0,profit
item_4151,36,97.0,89,3492.0,8633.0,profit
item_4152,4,79.0,26,316.0,2054.0,profit
item_4153,45,102.0,74,4590.0,7548.0,profit
item_4154,45,18.0,75,810.0,1350.0,profit
item_4155,25,44.0,97,1100.0,4268.0,profit
item_4156,50,141.0,92,7050.0,12972.0,profit
item_4157,8,32.0,79,256.0,2528.0,profit
item_4158,20,44.0,14,880.0,616.0,profit
item_4159,8,99.0,28,792.0,2772.0,profit
